index,exprimental,predicted
caldicellulosiruptor_lactoaceticus,70.0,70.92307524671695
streptomyces_coelicoflavus,28.0,27.422537568040234
anaerobacillus_alkalidiazotrophicus,30.0,39.694728958045076
actinomadura_chibensis,37.0,32.845460408353986
pseudomonas_tremae,30.0,24.51570401065129
talaromyces_stipitatus,25.0,23.6402373685829
desulfitobacterium_chlororespirans,37.0,38.04824486478532
caldisalinibacter_kiritimatiensis,55.0,47.60676155139727
sutterella_parvirubra,37.0,35.050151273954675
microbacterium_barkeri,30.0,22.6656479127817
pseudonocardia_spinosispora,29.0,21.59221625987678
streptomyces_varsoviensis,27.0,23.17215240489761
anaerovibrio_lipolyticus,37.0,34.78473591219188
mycobacterium_aurum,34.0,31.62076297704054
streptococcus_iniae,37.0,33.84213945284322
brevundimonas_bacteroides,30.0,31.06931875860434
hymenobacter_norwichensis,25.0,26.855739519825637
bifidobacterium_animalis,37.0,34.895182172385866
mycobacterium_avium,37.0,39.57258012353645
butyricimonas_virosa,37.0,35.92872351542705
nocardia_grenadensis,37.0,31.588170056283587
mycobacterium_rufum,29.0,33.6160380353991
thermoactinomyces_vulgaris,50.0,46.34243578681759
lactobacillus_backii,30.0,26.646346935357244
caldanaerobius_fijiensis,60.0,59.29525076705464
acidipropionibacterium_acidipropionici,30.0,25.1029367816845
cellulosimicrobium_cellulans,29.0,32.14837325208105
rhodococcus_gordoniae,31.0,31.311317907399353
agromyces_aureus,28.0,19.51377351932134
comamonas_badia,29.0,23.652805976511953
bacillus_malacitensis,29.0,24.06294132178164
weissella_koreensis,30.0,21.921018261993325
fischerella_major,20.0,24.508445066356217
bartonella_bovis,37.0,36.56045438559987
enterobacter_kobei,35.0,32.737390294462365
budvicia_aquatica,25.0,16.838385514387227
providencia_heimbachae,33.0,26.47918116537483
nocardia_nova,30.0,32.142147744261955
hydrogenovibrio_marinus,37.0,32.83965897063779
nakamurella_lactea,28.0,24.715350214634142
jeotgalicoccus_marinus,28.0,26.623656756642628
mycoplasma_alkalescens,37.0,32.22696214318816
pectobacterium_atrosepticum,27.0,26.76511698402364
talaromyces_marneffei,26.0,25.20507689935834
kribbia_dieselivorans,28.0,20.097058735341825
acidimicrobium_ferrooxidans,45.0,45.294966905343856
neisseria_gonorrhoeae,37.0,34.21452794698437
tetrahymena_thermophila,25.0,39.71672846230599
pseudoalteromonas_agarivorans,25.0,20.28252536362173
maribius_salinus,30.0,23.415763752862965
paracoccus_versutus,28.0,30.399229988453904
streptomyces_californicus,28.0,24.877844133180048
thermaerobacter_marianensis,73.0,68.3522006165568
acidovorax_delafieldii,27.0,27.27216099671987
pseudomonas_pelagia,25.0,26.175171450537277
edwardsiella_ictaluri,27.0,37.638770080826475
clostridium_cellulovorans,37.0,36.92585608108921
staphylococcus_warneri,33.0,31.93513335157769
erythrobacter_litoralis,28.0,29.023118443815015
prevotella_intermedia,37.0,30.088923673527063
pseudomonas_veronii,30.0,30.008816306032347
mycobacterium_brisbanense,37.0,31.182194894118485
halorhodospira_halochloris,36.0,35.86926570025166
nocardia_crassostreae,26.0,28.74840074013658
bacillus_pseudomycoides,30.0,35.64253878740915
herbidospora_cretacea,28.0,28.97000001462223
oceanicola_litoreus,30.0,32.05381007198001
thermithiobacillus_tepidarius,44.0,43.828031014985754
neptunomonas_japonica,17.0,15.763529997212192
myroides_marinus,27.0,26.006164732407264
methanosarcina_thermophila,51.0,45.56821832106389
streptomyces_roseoverticillatus,28.0,28.722344951375018
actinocatenispora_sera,28.0,31.626939328566525
ruegeria_conchae,30.0,28.018339185222487
bifidobacterium_aesculapii,37.0,39.02048238670115
moraxella_pluranimalium,37.0,28.94593977395225
methanobrevibacter_oralis,35.0,36.859478801318915
mycoplasma_ovipneumoniae,37.0,50.24182767275964
lactobacillus_kefiranofaciens,31.0,29.293826230263353
thermococcus_sibiricus,81.0,80.30405424257833
bordetella_pertussis,37.0,32.495827472462196
azonexus_hydrophilus,28.0,27.66723622160131
bacillus_murimartini,28.0,24.733051438718046
brenneria_goodwinii,37.0,29.967590086483444
eudoraea_adriatica,30.0,21.375139336611646
sphingomonas_pituitosa,30.0,23.784219853066258
aspergillus_fischeri,25.0,30.342368075604192
streptomyces_wadayamensis,26.0,23.980001499849976
pseudooceanicola_nanhaiensis,30.0,28.903200932454183
olleya_marilimosa,23.0,17.989239297859637
photobacterium_iliopiscarium,17.0,20.107436299502886
xenorhabdus_griffiniae,30.0,27.381176340721296
saccharicrinis_fermentans,30.0,32.48798929027489
vibrio_ichthyoenteri,27.0,22.528197001152822
acidovorax_avenae,27.0,24.685165574145934
methanocaldococcus_bathoardescens,80.0,81.85807655359295
mycobacterium_chubuense,37.0,33.270043728837955
thermovenabulum_gondwanense,65.0,67.65553786007672
clostridium_hylemonae,37.0,35.82671232604612
actinoalloteichus_cyanogriseus,29.0,29.03822203220329
nectria_haematococca,25.0,24.627290719885238
terasakiella_pusilla,25.0,27.289366853710064
lactobacillus_florum,30.0,37.14021510023982
actinomadura_atramentaria,29.0,32.45488174729237
erwinia_billingiae,28.0,25.698817706465547
mariniphaga_anaerophila,28.0,32.27038642873802
nitrosospira_multiformis,28.0,29.989637329176787
planococcus_kocurii,27.0,21.302096722719842
erysipelothrix_rhusiopathiae,37.0,26.697331175762404
anaerobiospirillum_succiniciproducens,37.0,44.698000134474725
arcobacter_butzleri,37.0,28.201027848929535
deefgea_rivuli,27.0,25.20814047272419
alicyclobacillus_acidocaldarius,57.0,58.43851532696677
anaerosporobacter_mobilis,30.0,33.3462426363577
atopostipes_suicloacalis,30.0,33.1706799328543
afipia_clevelandensis,29.0,29.216174046894093
corynebacterium_ulcerans,37.0,38.89322405792454
nocardia_yamanashiensis,29.0,28.906361438121515
xanthomonas_sacchari,28.0,35.406478418973705
desulfatibacillum_aliphaticivorans,30.0,32.69556134274311
paenibacillus_chondroitinus,30.0,25.915521383054802
vibrio_sinaloensis,30.0,26.390945627474057
mycoplasma_collis,37.0,57.372511951389015
corynebacterium_diphtheriae,37.0,31.53865271378424
chrysiogenes_arsenatis,28.0,25.540693705798553
chryseobacterium_antarcticum,16.0,19.421881880113162
amycolatopsis_rifamycinica,27.0,32.48183945983568
myxococcus_xanthus,28.0,34.97844598406251
kocuria_palustris,29.0,31.725177745382744
cupriavidus_metallidurans,30.0,29.914720421978185
legionella_jamestowniensis,37.0,38.37717854186588
streptomyces_iakyrus,28.0,28.25438490394285
actinomyces_meyeri,37.0,38.251800261981515
listeria_grandensis,30.0,22.83879449531425
pseudoxanthomonas_suwonensis,30.0,43.496470973382756
aciduliprofundum_boonei,70.0,74.3728101131764
anaeroarcus_burkinensis,36.0,27.62095627244169
fonsecaea_monophora,23.0,23.610235221853657
bacillus_rubiinfantis,37.0,39.3156442244962
mycoplasma_spumans,37.0,40.25731048339953
leptospira_weilii,29.0,29.66152151466294
capsaspora_owczarzaki,25.0,31.284210891235706
carboxydothermus_hydrogenoformans,65.0,67.13305782450155
enterococcus_pseudoavium,37.0,34.98718028371852
pseudoalteromonas_prydzensis,20.0,17.417143396635314
smaragdicoccus_niigatensis,30.0,26.873376972532174
treponema_denticola,37.0,33.19073826322026
microbotryum_violaceum,23.0,18.01537943148384
bermanella_marisrubri,28.0,35.20032098068076
actinomyces_odontolyticus,37.0,38.08628384464793
naumovozyma_dairenensis,25.0,23.042327188375896
lactobacillus_aviarius,37.0,46.33903038735777
bacillus_horikoshii,30.0,30.553664004460217
mycobacterium_phlei,36.0,44.47853478333291
trichoderma_atroviride,23.0,23.12668276495185
janibacter_corallicola,28.0,17.756537593079535
streptococcus_gordonii,37.0,35.468456919792175
lactobacillus_paracasei,33.0,27.885071556816726
lysinimicrobium_mangrovi,28.0,26.812248575125377
legionella_fairfieldensis,36.0,29.68045663288899
hathewaya_proteolytica,37.0,35.20088024619517
streptomyces_aureocirculatus,27.0,27.295928575360623
saccharomyces_cerevisiae,28.0,21.2057948118228
bacillus_methanolicus,45.0,43.512210429474
flavobacterium_frigidarium,14.0,10.785091915509547
corynebacterium_aurimucosum,36.0,28.79721596260221
tepidibacter_thalassicus,50.0,51.12452430560559
microbacterium_enclense,30.0,23.38419262491731
citrobacter_rodentium,35.0,36.50914112982304
komagataeibacter_kakiaceti,28.0,32.69949024155067
thermotoga_caldifontis,70.0,70.17020040100246
bacillus_vietnamensis,30.0,29.58367647094767
oleispira_antarctica,15.0,13.673917440063072
aureobasidium_pullulans,25.0,21.629804109125313
pseudomonas_oryzihabitans,30.0,25.85256211157302
chlorobaculum_limnaeum,25.0,34.02468836312105
anaerosporomusa_subterranea,29.0,29.641852019296444
pseudomonas_extremorientalis,27.0,28.106179750626595
lactonifactor_longoviformis,37.0,32.28395114537279
lactococcus_raffinolactis,30.0,21.623596061393968
vibrio_halioticoli,26.0,15.621776927775912
desulfovibrio_termitidis,33.0,32.079311293733525
methanobrevibacter_boviskoreani,37.0,43.51342024787598
sphingopyxis_baekryungensis,29.0,21.237093251666
hydrogenophaga_flava,30.0,28.08288195471336
acetobacter_orientalis,30.0,40.02675162845825
methylobacterium_extorquens,29.0,35.153959112332274
mizugakiibacter_sediminis,45.0,40.22140312534075
geminocystis_herdmanii,22.0,20.39500927154408
bacillus_licheniformis,32.0,30.128408628172913
pseudomonas_knackmussii,30.0,35.0184086741112
maribacter_forsetii,24.0,14.33413964447066
bifidobacterium_asteroides,37.0,25.003289311343323
exophiala_xenobiotica,24.0,21.549922257526372
rouxiella_chamberiensis,30.0,26.839950801893828
cytophaga_aurantiaca,23.0,22.27168770433909
hydrogenophaga_taeniospiralis,30.0,26.905029317326033
flavobacterium_aquatile,28.0,19.698911830264827
microlunatus_phosphovorus,31.0,20.99946873053284
alloscardovia_criceti,37.0,37.6388722817252
bibersteinia_trehalosi,37.0,33.13144205635008
mycobacterium_setense,37.0,32.392280866509985
paenibacillus_senegalensis,37.0,37.76050942404215
archangium_violaceum,28.0,40.435570845918264
leptospira_biflexa,29.0,23.255381411788203
desulforegula_conservatrix,25.0,24.033598142109824
brachyspira_murdochii,37.0,33.06859694948093
gluconacetobacter_diazotrophicus,29.0,25.439559426844028
micromonospora_lupini,28.0,30.608723603203693
desulfothermus_okinawensis,50.0,52.09595418602484
thermoanaerobacter_italicus,65.0,66.91257427396037
pseudomonas_thivervalensis,28.0,30.445993488751277
streptomyces_atratus,27.0,26.92709732729628
acholeplasma_palmae,30.0,38.03759780596215
streptomyces_rubidus,28.0,29.390180651604012
butyricimonas_synergistica,37.0,35.08813510536713
bartonella_ancashensis,30.0,31.5368528101656
ruminococcus_callidus,37.0,33.640626005259094
microbacterium_indicum,27.0,27.790830726170153
pedobacter_caeni,29.0,24.995359130561518
sphingobium_amiense,29.0,24.524251731745046
sporosarcina_ureae,30.0,18.679886106535854
rhizobium_phaseoli,26.0,27.682627531328233
enterovibrio_coralii,28.0,29.6225419586694
mesoplasma_seiffertii,30.0,18.74559444072542
stenotrophomonas_ginsengisoli,28.0,26.0626115775118
leucobacter_chromiiresistens,37.0,14.278518652242312
hypholoma_sublateritium,23.0,21.394600438476065
lactobacillus_hammesii,30.0,26.456050489866158
bartonella_clarridgeiae,35.0,35.12023005630613
aliivibrio_wodanis,15.0,18.630345722228117
alkaliphilus_oremlandii,29.0,37.32602319076573
mycobacterium_xenopi,38.0,46.95730226390975
thermobacillus_composti,50.0,51.71719145922688
maricaulis_maris,26.0,22.032533456928
streptomyces_bambergiensis,27.0,27.403155812401547
kiritimatiella_glycovorans,28.0,51.74854303670325
mycoplasma_capricolum,37.0,26.25905841001174
anaerococcus_vaginalis,37.0,39.855575692920894
amycolatopsis_australiensis,28.0,36.47988396115221
dinoroseobacter_shibae,30.0,32.208003330531795
microbacterium_hydrocarbonoxydans,29.0,20.321317319074005
lactobacillus_acetotolerans,30.0,38.867088596068534
desulfovibrio_zosterae,25.0,26.103299912495405
acinetobacter_haemolyticus,31.0,30.572621850438367
piscicoccus_intestinalis,25.0,31.99359854909915
pseudomonas_mosselii,29.0,32.9816809338079
butyrivibrio_fibrisolvens,37.0,44.836290745386265
microbacterium_maritypicum,26.0,23.70134356836129
komagataeibacter_hansenii,29.0,26.90954723210852
pseudomonas_lutea,30.0,25.478934758338376
brucella_melitensis,37.0,34.457672638933495
corynebacterium_freiburgense,37.0,39.67942226359025
desulfonatronum_thioautotrophicum,30.0,30.42557668673426
morganella_morganii,35.0,33.061896529687345
pseudomonas_antarctica,26.0,29.095070216614378
penicillium_nordicum,24.0,19.52928423554024
pleurocapsa_minor,22.0,30.020823620804848
marinospirillum_alkaliphilum,37.0,25.21680666663093
sanguibacter_keddieii,30.0,15.592366772323384
porphyromonas_gulae,37.0,38.86297575249711
corynebacterium_auriscanis,37.0,29.65108299828495
microcystis_aeruginosa,19.0,26.69576111352479
microbacterium_azadirachtae,28.0,25.69920102155277
spirochaeta_thermophila,65.0,68.61592960863726
flavobacterium_xanthum,17.0,14.126185077539379
lysinibacillus_sphaericus,33.0,30.436927783357827
streptomyces_curacoi,27.0,34.40859032514324
stomatobaculum_longum,37.0,42.566898189494935
chitinimonas_koreensis,29.0,30.31009652751689
polaromonas_naphthalenivorans,18.0,20.48557585332457
thermoanaerobacter_pseudethanolicus,65.0,64.65661423033714
actinobacillus_ureae,37.0,28.704736677599236
endozoicomonas_numazuensis,25.0,21.775609983824666
pyrobaculum_neutrophilum,85.0,89.4279610840517
streptomyces_puniceus,27.0,26.34474291216845
rudanella_lutea,28.0,27.52863396972736
mycoplasma_felifaucium,37.0,34.164843062164394
sebaldella_termitidis,37.0,32.6586708540617
allochromatium_vinosum,25.0,44.34077705730391
vibrio_coralliilyticus,28.0,25.22803226822033
vibrio_xuii,27.0,25.04905975279567
actinomyces_georgiae,37.0,31.7916216326296
bacillus_badius,30.0,31.337008489496803
carnobacterium_mobile,30.0,27.104502523210645
eikenella_corrodens,37.0,36.924778276711066
vibrio_mytili,28.0,26.229205213072966
aspergillus_aculeatus,25.0,26.308160055332923
caldicellulosiruptor_bescii,73.0,70.11388366221975
streptococcus_marimammalium,37.0,30.557542822423596
neisseria_meningitidis,37.0,34.45919520233952
brevundimonas_abyssalis,20.0,32.58832600209885
kluyvera_ascorbata,32.0,30.732783033471936
gordonibacter_pamelaeae,37.0,33.266978083533644
burkholderia_glumae,29.0,29.398917360886255
brevundimonas_nasdae,30.0,27.513105972610795
borrelia_mayonii,33.0,33.12319778712592
paeniglutamicibacter_gangotriensis,22.0,20.330027949969192
agromyces_subbeticus,29.0,19.01785629819761
streptomyces_corchorusii,27.0,33.66223172884927
elstera_litoralis,25.0,29.929203877837992
paraburkholderia_fungorum,30.0,30.180367671011552
delftia_tsuruhatensis,31.0,24.80749680635514
pseudophaeobacter_arcticus,20.0,21.82143666162937
simplicispira_psychrophila,17.0,21.992911542848354
bacillus_encimensis,30.0,31.187603761716062
streptomyces_mobaraensis,27.0,28.413750600279016
fusarium_solani,24.0,24.665520187944345
prevotella_marshii,37.0,31.606413219081798
phenylobacterium_zucineum,30.0,43.723337672084135
legionella_geestiana,36.0,42.21673985577529
marinilabilia_salmonicolor,28.0,39.21721371645471
erwinia_toletana,28.0,32.05552818003076
bacillus_bogoriensis,37.0,40.05467399049815
erwinia_mallotivora,26.0,33.691107738491205
halorhodospira_halophila,25.0,47.25990132219975
sporanaerobacter_acetigenes,37.0,47.41616248617899
spathaspora_passalidarum,24.0,30.375670671883768
robiginitomaculum_antarcticum,17.0,19.100513451197
bacillus_selenatarsenatis,40.0,36.55061765413434
asaia_bogorensis,30.0,20.955022104240992
helicobacter_pullorum,37.0,33.17588239822785
corynebacterium_maris,25.0,32.484240634511764
capnocytophaga_ochracea,37.0,34.75881126397542
methylovulum_miyakonense,27.0,17.422594785668636
desulfobacter_curvatus,30.0,28.592834396627648
desulfatirhabdium_butyrativorans,28.0,32.98986766069267
glaciibacter_superstes,15.0,15.179818519145574
megasphaera_micronuciformis,37.0,36.198673236819545
actinosynnema_mirum,27.0,27.043649666435016
helicobacter_felis,37.0,41.354806748214074
thermodesulfobacterium_thermophilum,65.0,68.03758757386407
flavobacterium_xinjiangense,11.0,15.539178683001207
listeria_floridensis,30.0,35.96818944788578
mycoplasma_conjunctivae,37.0,41.45733536066116
enterococcus_termitis,37.0,33.631229591409245
epilithonimonas_lactis,28.0,24.45555037346788
lactobacillus_hilgardii,33.0,32.78260027415754
flavobacterium_pectinovorum,26.0,20.53271307293118
methylomicrobium_alcaliphilum,28.0,30.016897199469636
comamonas_terrigena,32.0,21.363871660828167
gordonia_desulfuricans,29.0,25.10905359348012
nocardia_pneumoniae,29.0,32.9543194927949
selenomonas_sputigena,37.0,26.357560691338744
spiroplasma_apis,32.0,20.33185004972414
calocera_viscosa,24.0,22.732638086672797
shigella_boydii,35.0,36.07348604405414
gordonia_effusa,29.0,27.817925360759943
pseudomonas_rhodesiae,30.0,28.75262794845155
sphingobium_barthaii,28.0,30.87573032659266
paraburkholderia_graminis,29.0,29.74483805403725
hippea_jasoniae,65.0,62.50482712242322
neisseria_bacilliformis,37.0,41.85764512427228
lactobacillus_farraginis,34.0,34.16366904647947
halorubrum_litoreum,37.0,37.51797488706972
komagataeibacter_rhaeticus,29.0,29.875787753096365
acholeplasma_modicum,37.0,20.892398391359585
microbacterium_paludicola,28.0,20.268279356591286
fervidicella_metallireducens,50.0,47.44952238769645
methylosinus_trichosporium,25.0,32.14012985948224
naumovozyma_castellii,24.0,19.126191194045177
streptomyces_xinghaiensis,28.0,26.91124136388956
colwellia_aestuarii,25.0,13.847311731189453
cyclobacterium_marinum,25.0,19.17533088463683
corynebacterium_humireducens,28.0,34.124442638808546
nocardia_thailandica,29.0,29.111642559368686
butyricicoccus_pullicaecorum,37.0,37.244620785164926
aurantimonas_coralicida,27.0,21.62389052706401
micromonospora_rosaria,28.0,36.65922961224592
nereida_ignava,25.0,23.37690933047226
mycobacterium_caprae,37.0,35.08059156247454
sphingomonas_wittichii,30.0,26.53853808143488
chryseobacterium_contaminans,30.0,30.729226541880372
mortierella_verticillata,24.0,20.282425545418924
clostridium_paraputrificum,37.0,32.12789476168109
microbacterium_yannicii,28.0,22.70602683229595
campylobacter_insulaenigrae,36.0,40.861208324938765
streptomyces_malaysiense,28.0,29.861009221044846
streptomyces_sparsogenes,27.0,33.75008655665082
achromobacter_ruhlandii,29.0,28.78568865362081
thermotoga_profunda,60.0,57.248327169177685
porphyromonas_endodontalis,37.0,34.757347193493345
nitrobacter_winogradskyi,27.0,32.00778954830584
psychrobacter_glacincola,10.0,13.228109608578599
rhizobium_mesoamericanum,30.0,31.159493984149147
lactobacillus_hayakitensis,37.0,39.87185719520953
thermosipho_melanesiensis,70.0,72.84721126402646
aquimarina_agarilytica,28.0,18.893180067591544
rubrobacter_aplysinae,25.0,23.627135879821147
xanthomonas_hortorum,27.0,22.813009788940853
lactobacillus_apis,33.0,28.121526502535684
weissella_kandleri,30.0,32.32723670626376
paraburkholderia_ginsengisoli,28.0,31.059047776695518
arenibacter_latericius,29.0,22.021341610778354
capnocytophaga_cynodegmi,37.0,34.7228687024595
kitasatospora_azatica,27.0,28.103413233033958
halobacillus_dabanensis,30.0,26.295265793662963
lachancea_fermentati,24.0,25.90722545261437
mycobacterium_cosmeticum,33.0,31.88304481253205
bacillus_massiliosenegalensis,37.0,39.01151281051169
leisingera_methylohalidivorans,20.0,29.395415406796612
streptomyces_pyridomyceticus,26.0,28.44185834833505
thauera_terpenica,30.0,27.23144945893617
porphyromonas_gingivicanis,37.0,40.347881198221486
thermosipho_africanus,68.0,71.2978622098425
geobacter_daltonii,30.0,21.159605636387262
aspergillus_oryzae,25.0,26.04146684766414
pusillimonas_noertemannii,32.0,29.819743550198652
gemella_bergeriae,37.0,30.56989991203
treponema_medium,37.0,38.11404790412644
carnobacterium_alterfunditum,16.0,24.661648273437827
porphyromonas_somerae,37.0,33.33717794081545
streptomyces_yokosukanensis,27.0,31.901065713538994
paludibacter_propionicigenes,25.0,21.053486557611606
tsukamurella_pulmonis,32.0,36.16598956387763
clostridiisalibacter_paucivorans,40.0,38.422985755975574
mycoplasma_pullorum,37.0,48.38403350262368
haladaptatus_paucihalophilus,30.0,40.47923220052842
staphylococcus_intermedius,37.0,33.220198188427034
streptomyces_ruber,27.0,28.653436535785286
lipomyces_starkeyi,24.0,27.623017813498016
rhodococcus_rhodnii,29.0,19.40038465407705
neisseria_subflava,33.0,31.952342770348636
halomonas_alkaliantarctica,28.0,23.92565122191942
bacillus_safensis,31.0,28.722987751052276
devosia_riboflavina,29.0,22.134636716778196
vulgatibacter_incomptus,28.0,40.06539790836202
halobaculum_gomorrense,36.0,31.350619602288475
algoriphagus_machipongonensis,27.0,14.991181503145235
hanseniaspora_valbyensis,24.0,21.227172114788736
alysiella_crassa,37.0,36.66489665322937
methylobacterium_tarhaniae,28.0,41.384423342558144
thioalkalivibrio_versutus,30.0,38.711426501872
sandarakinorhabdus_limnophila,15.0,25.223989252159207
pantoea_eucrina,29.0,31.800940183050653
trichoderma_virens,25.0,24.4190531033789
pelistega_indica,30.0,26.19207263008383
novosphingobium_acidiphilum,28.0,26.44669031619526
acetobacterium_bakii,18.0,28.388892040940515
asanoa_ferruginea,29.0,37.947180853851144
sulfurospirillum_deleyianum,29.0,36.024954513936805
paraglaciecola_arctica,16.0,15.001672008326448
shimazuella_kribbensis,28.0,40.45439127605039
desulfocurvus_vexinensis,37.0,40.996210712734
amycolatopsis_benzoatilytica,28.0,34.903812301601064
sphingobacterium_spiritivorum,30.0,25.070346575090124
sporosarcina_koreensis,30.0,23.820969264577634
alteromonas_addita,27.0,18.132954379952437
acetobacter_pomorum,30.0,27.27441103642226
methanopyrus_kandleri,98.0,97.85646419951452
roseovarius_nanhaiticus,30.0,18.175926751074325
gramella_echinicola,25.0,26.96821469244739
spongiibacter_tropicus,28.0,23.731768073042364
caldithrix_abyssi,60.0,53.65003394837091
haloarcula_hispanica,37.0,40.17662689457121
bifidobacterium_callitrichos,37.0,38.03777967990715
vibrio_aerogenes,27.0,31.164321153972057
streptomyces_abyssalis,28.0,21.12835236307202
staphylococcus_condimenti,36.0,42.1101627062589
bacillus_cecembensis,18.0,24.723546788694048
natrinema_versiforme,37.0,38.10310235950089
sphingopyxis_alaskensis,29.0,29.119116165227037
halobacillus_karajensis,38.0,27.337530909606045
campylobacter_mucosalis,37.0,36.10452498457022
pedobacter_borealis,22.0,21.812718879693172
mycoplasma_arthritidis,37.0,35.47059173377306
nitritalea_halalkaliphila,37.0,33.58628065532952
pseudomonas_frederiksbergensis,30.0,28.35207068131273
prevotella_oralis,37.0,35.34824711395046
streptococcus_hongkongensis,37.0,30.899318429704405
thermogymnomonas_acidicola,60.0,56.00676375180848
actinomyces_turicensis,37.0,24.140165390581956
streptomyces_europaeiscabiei,29.0,23.473149919064575
prevotella_melaninogenica,37.0,41.056065990735746
enterococcus_faecalis,36.0,38.68017379959895
ferroglobus_placidus,85.0,84.06469868309964
methanosaeta_harundinacea,37.0,38.90031533137625
chromobacterium_violaceum,31.0,27.876053237599148
streptomyces_hirsutus,27.0,26.199372906121646
synechococcus_elongatus,24.0,30.545104927392405
bifidobacterium_minimum,37.0,34.25036971851213
flavobacterium_gelidilacus,16.0,17.63204705682014
roseomonas_cervicalis,36.0,27.81330642547994
clostridium_grantii,28.0,29.460109008615994
francisella_tularensis,37.0,27.440755813323893
oceanicaulis_alexandrii,30.0,30.317720441735926
nocardia_africana,28.0,35.365859118306574
mycoplasma_hyopneumoniae,37.0,46.38707730081462
shimia_marina,30.0,26.63880738073006
alicyclobacillus_vulcanalis,55.0,57.631709713462065
nocardioides_jensenii,28.0,20.772412666005316
pseudomonas_cichorii,25.0,25.613804153055575
prevotella_corporis,37.0,38.08373475324318
moraxella_porci,37.0,25.439319066490192
laetiporus_sulphureus,24.0,25.82511931309522
lactobacillus_equigenerosi,37.0,38.045154478584486
streptomyces_cattleya,27.0,37.35124843928541
novispirillum_itersonii,29.0,33.658113049107726
aspergillus_sydowii,25.0,24.099218496737493
hyphomonas_hirschiana,30.0,25.749732834510425
halarchaeum_acidiphilum,37.0,34.34191823846363
methanosarcina_acetivorans,37.0,38.76804117356803
brochothrix_campestris,18.0,20.22156179151568
tilletia_controversa,15.0,18.925381031359912
streptococcus_sanguinis,37.0,35.8536200471849
geobacillus_subterraneus,56.0,54.998916636290225
fusobacterium_mortiferum,37.0,42.49213497572961
nocardiopsis_synnemataformans,28.0,31.21300667137067
leishmania_major,24.0,25.203200151260862
vibrio_lentus,27.0,22.42308088226116
dysgonomonas_gadei,37.0,39.99821976251091
spiroplasma_litorale,30.0,19.440119748573622
geobacillus_zalihae,55.0,52.565708032259224
paenibacillus_mucilaginosus,37.0,34.15069443611397
anaerococcus_prevotii,37.0,35.042428707517274
adlercreutzia_equolifaciens,37.0,32.20737011176039
pandoraea_vervacti,28.0,25.81955263821758
streptomyces_acidiscabies,28.0,28.08818333166377
aspergillus_nomius,25.0,26.286650508442328
photobacterium_angustum,28.0,20.017021065142977
rheinheimera_texasensis,30.0,20.057485355033496
intestinimonas_butyriciproducens,37.0,36.329514704383456
leeuwenhoekiella_palythoae,28.0,27.128380971797768
microterricola_viridarii,28.0,11.518296577110444
hypsizygus_marmoreus,15.0,21.57580209864721
pseudoalteromonas_spongiae,30.0,23.24805522017501
staphylococcus_agnetis,37.0,29.714931351990856
planomicrobium_glaciei,18.0,22.480118007771036
stachybotrys_chlorohalonata,24.0,22.01312312610874
clostridium_purinilyticum,36.0,37.234814410751525
stenotrophomonas_acidaminiphila,34.0,32.45909562009186
fluviicola_taffensis,28.0,22.235773084945603
spiroplasma_turonicum,30.0,11.755609048488022
acytostelium_subglobosum,24.0,10.41677351657124
aeromonas_bestiarum,30.0,23.767222209337547
belliella_pelovolcani,28.0,22.461592441035375
luteimonas_mephitis,30.0,29.250214136994316
enterobacter_soli,28.0,31.899777070187387
grimontia_hollisae,30.0,33.05138637742263
shigella_flexneri,35.0,34.73166742261431
magnetospirillum_gryphiswaldense,30.0,21.44026896496879
paenibacillus_etheri,30.0,21.55855181396446
nesterenkonia_massiliensis,30.0,29.289400428146983
oerskovia_turbata,29.0,17.192406439685772
lysobacter_concretionis,30.0,27.280256265799228
sneathia_sanguinegens,37.0,48.98760979042362
proteus_vulgaris,36.0,24.320837115532658
micrococcus_lylae,32.0,28.063361425042338
methanohalobium_evestigatum,50.0,46.142327603426004
corynebacterium_mastitidis,37.0,41.52009054400976
vibrio_pacinii,29.0,28.422113407403007
staphylococcus_schweitzeri,37.0,38.967888059636145
franconibacter_helveticus,37.0,40.01873597901411
mycoplasma_lipofaciens,37.0,31.979600817764204
actinomadura_flavalba,28.0,27.53577240661472
schlesneria_paludicola,24.0,19.211330096027005
thermotoga_petrophila,75.0,77.5125508256883
spongiibacter_marinus,26.0,26.58654149343652
sphingobium_czechense,28.0,22.595922520040762
marinobacterium_jannaschii,27.0,30.53711286494088
thiomicrospira_chilensis,27.0,28.480858190661955
actinomyces_vaccimaxillae,37.0,24.051963906466426
acetohalobium_arabaticum,37.0,44.218802440954406
coniochaeta_ligniaria,24.0,23.068334920433223
dickeya_paradisiaca,29.0,33.0268803311327
asaccharospora_irregularis,37.0,38.66590028528023
fusarium_oxysporum,24.0,23.082110836407175
paraburkholderia_phenazinium,30.0,30.023275373192483
emergencia_timonensis,37.0,38.76860949219166
ruthenibacterium_lactatiformans,37.0,41.13913045810844
xylanimonas_cellulosilytica,29.0,29.299474546506048
chryseobacterium_koreense,29.0,30.503438651338435
viridibacillus_arvi,30.0,24.922887832869158
enterococcus_ureasiticus,37.0,27.478367411049668
pseudomonas_poae,28.0,31.19579226718813
novosphingobium_pentaromativorans,30.0,33.77935355117658
malassezia_sympodialis,31.0,33.44596660710655
leptospira_terpstrae,30.0,21.246229954876647
